person name ID	corporate indicator	index order	name entry element	name scope notes	name second element	name third element	natural order	name query indicator	standardised entry element	standardised second element
1561	FALSE		Walter		de Beauchamp	sheriff of Worcestershire		FALSE	walter	de beauchamp
1562	FALSE		Brian		fitz Count			FALSE	brian	fitz count
1563	FALSE		Humfrey		de Bohun	temp. Stephen		FALSE	humfrey	de bohun
1565	FALSE		Miles		de Beauchamp	temp. Stephen		FALSE	miles	de beauchamp
1566	FALSE		Robert		de Coleville	temp. Stephen		FALSE	robert	de coleville
1567	FALSE		Isnardus		parl'	temp. Stephen		FALSE	isnardus	parl'
1568	FALSE		Geoffrey		de Abetot	temp. Stephen		FALSE	geoffrey	de abetot
1569	FALSE		Gilbert		Arch'	temp. Stephen		FALSE	gilbert	arch'
1570	FALSE		Nicholas		son of Isnardus	temp. Stephen		FALSE	nicholas	son of isnardus
1571	TRUE		Beaulieu de Chartres		Hospital			FALSE	beaulieu de chartres	hospital
1572	FALSE		William		Guelletus	temp. Stephen		FALSE	william	guelletus
1573	FALSE		Robert		de Neufbourg	temp. Stephen		FALSE	robert	de neufbourg
1574	FALSE		Ansellus		de Triangulo	temp. Stephen		FALSE	ansellus	de triangulo
1575	FALSE		Gerard		de Reims	temp. Stephen		FALSE	gerard	de reims
1576	FALSE		Gerard		Boellus	"of Chartres, temp. Stephen"		FALSE	gerard	boellus
1577	FALSE		Robert		"de Gant, chancellor"	temp. Stephen		FALSE	robert	"de gant, chancellor"
1578	FALSE		Arnulf			Bishop of Lisieux		FALSE	arnulf	
1579	FALSE		Reginald		de Saint-Valery	"seneschal, temp. Stephen"		FALSE	reginald	de saint-valery
1580	FALSE		Alexander		de Bohun	temp. Stephen		FALSE	alexander	de bohun
1581	FALSE		Godard		de Vallibus	temp. Stephen		FALSE	godard	de vallibus
1582	FALSE		Humfrey		son of Odo	"constable, temp. Stephen"		FALSE	humfrey	son of odo
1583	FALSE		William		son of Hamo	temp. Stephen		FALSE	william	son of hamo
1584	FALSE		Amfredus		son of Rualdus	temp. Stephen		FALSE	amfredus	son of rualdus
1585	FALSE		Richard			"Bishop of Coutances, temp. Stephen"		FALSE	richard	
1586	FALSE		Theobald		Archbishop of Canterbury			FALSE	theobald	archbishop of canterbury
1587	FALSE		Eustace		IV	count of Boulogne		FALSE	eustace	iv
1588	FALSE		Roger		de Fecamp	temp. Stephen		FALSE	roger	de fecamp
1589	FALSE		Ingerannus		de 'Wascolio'			FALSE	ingerannus	de 'wascolio'
1590	FALSE		Ida			countess of Boulogne		FALSE	ida	
1592	FALSE		Alfred		of Lincoln			FALSE	alfred	of lincoln
1593	TRUE		Bedford		St Paul's Church			FALSE	bedford	saint paul's church
1594	FALSE		Hugh		de Beauchamp	temp. Stephen		FALSE	hugh	de beauchamp
1596	FALSE		Hamo		of Falaise			FALSE	hamo	of falaise
1597	TRUE		Belvoir		Priory			FALSE	belvoir	priory
1598	FALSE		Adeliza		Bigod	temp. Stephen		FALSE	adeliza	bigod
1599	FALSE		Robert		of Ropsley	temp. Stephen		FALSE	robert	of ropsley
1600	FALSE		Thurstan		of Houes	temp. Stephen		FALSE	thurstan	of houes
1601	FALSE		Hugh		son of Ivo	of Claxton		FALSE	hugh	son of ivo
1602	FALSE		Ursel		de Crasmesnil	temp. Stephen		FALSE	ursel	de crasmesnil
1603	FALSE		Ralph		de Haia	temp. Stephen		FALSE	ralph	de haia
1604	FALSE		Alexander		de Sauqueville	temp. Stephen		FALSE	alexander	de sauqueville
1605	FALSE		Benedict		Master	temp. Stephen		FALSE	benedict	master
1606	FALSE		William		Boterel	temp. Stephen		FALSE	william	boterel
1607	FALSE		Ansfrid		"son of Ruald, dapifer"	temp. Stephen		FALSE	ansfrid	"son of ruald, dapifer"
1608	FALSE		Turold			"canon of Wallingford, temp. Stephen"		FALSE	turold	
1609	FALSE		Ralph		 de Iorz	"canon of Wallingford, temp. Stephen"		FALSE	ralph	de iorz
1610	FALSE		Ralph of Whitchurch		canon of Wallingford	temp. Stephen		FALSE	ralph of whitchurch	canon of wallingford
1611	FALSE		William			"canon of Wallingford, temp. Stephen"		FALSE	william	
1612	FALSE		Arnold			"canon of Wallingford, temp. Stephen"		FALSE	arnold	
1613	FALSE		Matilda		of Wallingford	wife of Brian fitz Count		FALSE	matilda	of wallingford
1614	FALSE		Roger			"archdeacon of Berks., temp. Stephen"		FALSE	roger	
1615	FALSE		William			"chancellor of the empress, temp. Stephen"		FALSE	william	
1616	FALSE		Roger		Croceman	temp. Stephen		FALSE	roger	croceman
1617	FALSE		Hugh		medic	temp. Stephen		FALSE	hugh	medic
1618	FALSE		Hugh		of Dover	temp. Stephen		FALSE	hugh	of dover
1619	FALSE		Warin		fitz Gerold	temp. Stephen		FALSE	warin	fitz gerold
1621	FALSE		Ranulf		de Broc	temp. Stephen		FALSE	ranulf	de broc
1622	FALSE		William		son of Ansered	temp. Stephen		FALSE	william	son of ansered
1623	FALSE		Walter		Buistard	temp. Stephen		FALSE	walter	buistard
1624	FALSE		Simon		empress's butler	temp. Stephen		FALSE	simon	empress's butler
1625	FALSE		Mary			"countess of Boulogne, mentioned temp. Stephen"		FALSE	mary	
1626	FALSE		Waltheof		son of Swein	mentioned temp. Stephen		FALSE	waltheof	son of swein
1627	FALSE		Ernwy		son of Leofwin le May	temp. Stephen		FALSE	ernwy	son of leofwin le may
1628	FALSE		Edmund		son of Wulfric	temp. Stephen		FALSE	edmund	son of wulfric
1629	FALSE		Athelstan			King of England		FALSE	athelstan	
1631	FALSE		Robert		son of Richard			FALSE	robert	son of richard
1634	FALSE		William			Archbishop of York		FALSE	william	
1635	FALSE		William		de Roumare	earl of Lincoln 1140-		FALSE	william	de roumare
1636	FALSE		Thurstan			"provost of Beverley, temp. Stephen"		FALSE	thurstan	
1637	FALSE		William			"witness at Beverley, temp. Stephen"		FALSE	william	
1638	FALSE		Walter		son of Gilbert	temp. Stephen		FALSE	walter	son of gilbert
1639	TRUE		Biddlesden		Abbey			FALSE	biddlesden	abbey
1640	FALSE		Ernaldus		de Bosco	temp. Stephen		FALSE	ernaldus	de bosco
1641	FALSE		Osbert		de Wanci	temp. Stephen		FALSE	osbert	de wanci
1642	FALSE		William		de Bolbec	temp. Stephen		FALSE	william	de bolbec
1643	FALSE		Hugh		de Periers	temp. Stephen		FALSE	hugh	de periers
1644	FALSE		Wiganus		of Wallingford	temp. Stephen		FALSE	wiganus	of wallingford
1645	FALSE		Robert		de Juvenio	temp. Stephen		FALSE	robert	de juvenio
1646	FALSE		Godfrey		de Quatremar	temp. Stephen		FALSE	godfrey	de quatremar
1647	FALSE		Hervey		marshal	temp. Stephen		FALSE	hervey	marshal
1648	TRUE		Binham		Priory			FALSE	binham	priory
1649	FALSE		Bishop of Norwich		unidentified	may be Everard or William		FALSE	bishop of norwich	unidentified
1650	FALSE		Walter		de Valognes	temp. Stephen		FALSE	walter	de valognes
1651	FALSE		Roger		de Valognes	temp. Stephen		FALSE	roger	de valognes
1652	TRUE		Blyth		Priory			FALSE	blyth	priory
1653	FALSE		Roger		de Builli	temp. Stephen		FALSE	roger	de builli
1654	TRUE		Blythburgh		Priory			FALSE	blythburgh	priory
1655	FALSE		Hervey		de Glanville	temp. Stephen		FALSE	hervey	de glanville
1656	FALSE		Geoffrey		de [lost]	temp. Stephen		FALSE	geoffrey	de [lost]
1657	FALSE		Gilbert		Foliot	bishop		FALSE	gilbert	foliot
1659	FALSE		Ralph		Paganellus	temp. Stephen		FALSE	ralph	paganellus
1660	FALSE		Gotso		de Dinant	temp. Stephen		FALSE	gotso	de dinant
1661	FALSE		Robert		of Dunstanville	temp. Stephen		FALSE	robert	of dunstanville
1662	FALSE		William		Paganellus	temp. Stephen		FALSE	william	paganellus
1663	FALSE		Hugh		son of Richard	temp. Stephen		FALSE	hugh	son of richard
1664	FALSE		Riulf		de Sesson	temp. Stephen		FALSE	riulf	de sesson
1665	TRUE		Bondeville		Abbey			FALSE	bondeville	abbey
1666	FALSE		Matilda II		wife of Henry I	queen of England		FALSE	matilda ii	wife of henry i
1667	FALSE		Hubert		de Vallibus	temp. Stephen		FALSE	hubert	de vallibus
1668	FALSE		William		de Helion	temp. Stephen		FALSE	william	de helion
1669	FALSE		Robert		son of Henry	temp. Stephen		FALSE	robert	son of henry
1670	FALSE		Robert		de 'Hornago'	temp. Stephen		FALSE	robert	de 'hornago'
1671	FALSE		Hugh		de Belleville	temp. Stephen		FALSE	hugh	de belleville
1672	FALSE		Amicus		treasurer of Rouen	mentioned temp. Stephen		FALSE	amicus	treasurer of rouen
1673	FALSE		Peter			"precentor of Rouen, mentioned temp. Stephen"		FALSE	peter	
1674	FALSE		Elias		priest [of Rouen]	mentioned temp. Stephen		FALSE	elias	priest [of rouen]
1675	FALSE		Robert		chaplain [of Rouen]	temp. Stephen		FALSE	robert	chaplain [of rouen]
1676	FALSE		Richard		master	temp. Stephen		FALSE	richard	master
1677	FALSE		Guy			"archdecaon of Evreux, temp. Stephen"		FALSE	guy	
1678	FALSE		William		de Riparia	temp. Stephen		FALSE	william	de riparia
1679	FALSE		Walter		de Castenerio	temp. Stephen		FALSE	walter	de castenerio
1680	FALSE		Walter		de Cornaco	temp. Stephen		FALSE	walter	de cornaco
1681	FALSE		Elias		de Varnic	temp. Stephen		FALSE	elias	de varnic
1682	FALSE		Richard		de Cornovale	temp. Stephen		FALSE	richard	de cornovale
1683	FALSE		Taurinus			"master, temp. Stephen"		FALSE	taurinus	
1684	FALSE		Ralph		son of Walter	temp. Stephen		FALSE	ralph	son of walter
1685	FALSE		Girondus			"canon of Rouen, temp. Stephen"		FALSE	girondus	
1686	TRUE		Bordesley		Abbey			FALSE	bordesley	abbey
1687	FALSE		Richard		son of Urse	temp.Stephen		FALSE	richard	son of urse
1688	FALSE		William		Cumin	"elect of Durham, temp. Stephen"		FALSE	william	cumin
1690	FALSE		William		de Feblato	temp. Stephen		FALSE	william	de feblato
1691	FALSE		Jocelin		de Balliol	temp. Stephen		FALSE	jocelin	de balliol
1692	FALSE		Robert		de Formoville	temp. Stephen		FALSE	robert	de formoville
1693	FALSE		John		de Lunda	temp. Stephen		FALSE	john	de lunda
1694	TRUE		Boscherville		Abbey			FALSE	boscherville	abbey
1695	FALSE		Roscelin		son of Clarembald	temp. Stephen		FALSE	roscelin	son of clarembald
1696	FALSE		Berner		Comin	temp. Stephen		FALSE	berner	comin
1697	TRUE		Boulogne		Hospital			FALSE	boulogne	hospital
1698	FALSE		Archbishop of Canterbury		sede vacante	temp. Stephen		FALSE	archbishop of canterbury	sede vacante
1699	FALSE		John		son of Gilbert	marshal		FALSE	john	son of gilbert
1700	FALSE		William		Monachus	"goldsmith, temp. Stephen"		FALSE	william	monachus
1701	FALSE		Richard		de Boulogne	temp. Stephen		FALSE	richard	de boulogne
1702	FALSE		Baldwin		"of Boulogne, king's clerk"	temp. Stephen		FALSE	baldwin	"of boulogne, king's clerk"
1703	TRUE		Great Bricett		Priory			FALSE	great bricett	priory
1704	FALSE		William		Turbe	Bishop of Norwich		FALSE	william	turbe
1706	FALSE		Geoffrey		de Vere	temp. Stephen		FALSE	geoffrey	de vere
1707	TRUE		Bridlington		Priory			FALSE	bridlington	priory
1708	FALSE		Jordan		Paganellus			FALSE	jordan	paganellus
1709	FALSE		Stephen		de Meinill	mentioned temp. Stephen		FALSE	stephen	de meinill
1710	FALSE		William			"constable, mentioned temp. Stephen"		FALSE	william	
1711	FALSE		Forne			"donor to Bridlington, mentioned temp. Stephen"		FALSE	forne	
1712	FALSE		Machernus		Bridlington benefactor	mentioned temp. Stephen		FALSE	machernus	bridlington benefactor
1713	FALSE		Ralph		Buht	mentioned temp. Stephen		FALSE	ralph	buht
1714	FALSE		Jocelin		Buht	mentioned temp. Stephen		FALSE	jocelin	buht
1715	FALSE		Gozo			donor to Bridlington		FALSE	gozo	
1716	FALSE		Mauger			donor to Bridlington		FALSE	mauger	
1717	FALSE		Morcar			donor to Bridlington		FALSE	morcar	
1718	FALSE		Robert		de Brus			FALSE	robert	de brus
1720	FALSE		Henry		son of Adelard	mentioned temp. Stephen		FALSE	henry	son of adelard
1721	FALSE		William		son of Nigel	mentioned temp. Stephen		FALSE	william	son of nigel
1722	FALSE		Everard		son of Peter dapifer	mentioned temp. Stephen		FALSE	everard	son of peter dapifer
1723	FALSE		Ralph		de Gosla	mentioned temp. Stephen		FALSE	ralph	de gosla
1724	FALSE		William		de Moion	mentioned temp. Stephen		FALSE	william	de moion
1725	FALSE		Agnes		de Moion	wife of William		FALSE	agnes	de moion
1726	FALSE		Emma		wife of Alan de Percy	mentioned temp. Stephen		FALSE	emma	wife of alan de percy
1728	FALSE		Hugh		de Say	temp.Stephen		FALSE	hugh	de say
1729	FALSE		Roger		de Vescy	temp. Stephen		FALSE	roger	de vescy
1730	FALSE		Alan			"Count of Brittany, temp. Stephen"		FALSE	alan	
1731	FALSE		Archbishop of York		unidentified	temp. Stephen		FALSE	archbishop of york	unidentified
1732	FALSE		Gilbert			"earl of Lincoln, temp. Stephen"		FALSE	gilbert	
1733	FALSE		Robert		Gresled	temo. Stephen		FALSE	robert	gresled
1734	FALSE		William		Fossard	temp. Stephen		FALSE	william	fossard
1735	FALSE		William			"constable of the earl of Lincoln, temp. Stephen"		FALSE	william	
1736	FALSE		Earl of York		unidentified	temp. Stephen		FALSE	earl of york	unidentified
1737	FALSE		Robert		de Chesney	Bishop of Lincoln		FALSE	robert	de chesney
1738	TRUE		Bristol		St Augustine's Abbey			FALSE	bristol	saint augustine's abbey
1740	FALSE		Aluric		of Brochelea	temp. Stephen		FALSE	aluric	of brochelea
1741	FALSE		Silvester		son of Simon	temp. Stephen		FALSE	silvester	son of simon
1742	FALSE		William		Spileman	temp. Stephen		FALSE	william	spileman
1743	FALSE		Edward		Unnithing'	mentioned temp. Stephen		FALSE	edward	unnithing'
1744	TRUE		Buildwas		Abbey			FALSE	buildwas	abbey
1745	FALSE		Roger		de Clinton	Bishop of Chester		FALSE	roger	de clinton
1746	FALSE		Hugh		de Gournay	temp. Stephen		FALSE	hugh	de gournay
1747	FALSE		Philip		de Belnuco	temp. Stephen		FALSE	philip	de belnuco
1748	FALSE		Geoffrey			Abbot of Burton		FALSE	geoffrey	
1749	FALSE		Alan		son of Flaald			FALSE	alan	son of flaald
1750	FALSE		Abbot of Burton		unidentified	temp. Stephen		FALSE	abbot of burton	unidentified
1751	TRUE		Cambridge		St Radegund's Priory			FALSE	cambridge	saint radegund's priory
1752	FALSE		Reginald		de Warenne	temp. Stephen		FALSE	reginald	de warenne
1753	FALSE		Constancia		wife of Eustace	temp. Stephen		FALSE	constancia	wife of eustace
1754	FALSE		Robert		son of Humfrey	temp. Stephen		FALSE	robert	son of humfrey
1755	FALSE		Richard		of Bath	temp. Stephen		FALSE	richard	of bath
1756	FALSE		Hugh		d'Amiens	Archbishop of Rouen		FALSE	hugh	damiens
1757	FALSE		Geoffrey		de Ros	temp. Stephen		FALSE	geoffrey	de ros
1758	FALSE		John			Bishop of Rochester		FALSE	john	
1759	FALSE		Ralph		Picot	temp. Stephen		FALSE	ralph	picot
1760	FALSE		Prior of Christ Church		c. 1135 x 1141	unidentified		FALSE	prior of christ church	c. 1135 x 1141
1761	FALSE		Matilda		de Saint-Saens	temp. Stephen		FALSE	matilda	de saint-saens
1762	FALSE		Henry		de Ria	temp. Stephen		FALSE	henry	de ria
1763	FALSE		Gervase		of Cornhill	temp. Stephen		FALSE	gervase	of cornhill
1765	FALSE		Manasser		Arsic	mentioned temp. Stephen		FALSE	manasser	arsic
1766	FALSE		Matilda			Empress		FALSE	matilda	
1767	FALSE		Henry V			Emperor		FALSE	henry v	
1768	FALSE		Helmid			"nun, temp. Stephen"		FALSE	helmid	
1769	TRUE		"Faversham,"		St Mary's church			FALSE	"faversham,"	saint mary's church
1770	FALSE		Sheriff of Kent		unidentified	temp. Stephen		FALSE	sheriff of kent	unidentified
1771	FALSE		Archdeacon of Canterbury		unidentified	temp. Stephen		FALSE	archdeacon of canterbury	unidentified
1772	FALSE		W.		of Oxford	temp. Stephen		FALSE	w.	of oxford
1773	FALSE		Gosceoldus			"donor to St Augustine's, mentioned temp. Stephen"		FALSE	gosceoldus	
1774	FALSE		R			"chancellor, unidentified, temp. Stephen"		FALSE	r	
1775	FALSE		Eustace		de Fieules	temp. Stephen		FALSE	eustace	de fieules
1776	FALSE		Hubert		chamberlain to Qmatilda	temp. Stephen		FALSE	hubert	chamberlain to qmatilda
1778	FALSE		William		of Eynsford	sheriff of Kent		FALSE	william	of eynsford
1779	FALSE		William			"chamberlain, temp. Stephen"		FALSE	william	
1780	FALSE		Geoffrey		Rufus	Bishop of Durham		FALSE	geoffrey	rufus
1781	TRUE		Chartres		Cathedral			FALSE	chartres	cathedral
1782	TRUE		Cherbourg		St Mary de Voto			FALSE	cherbourg	saint mary de voto
1783	FALSE		Osbert		de Hosa	"constable of Cherbourg, temp. Stephen"		FALSE	osbert	de hosa
1784	FALSE		Thomas			"clerk of count of Anjou, temp. Stephen"		FALSE	thomas	
1785	FALSE		Hugh			"chaplain of ?Matilda, temp. Stephen"		FALSE	hugh	
1786	FALSE		Clarembald		empress's clerk	temp. Stephen		FALSE	clarembald	empress's clerk
1787	FALSE		Hugh			"abbot St Benet/Chertsey, temp. Stephen"		FALSE	hugh	
1788	FALSE		Gilbert		de Clare	temp. Stephen		FALSE	gilbert	de clare
1789	FALSE		"R.,"		unidentified	"bishop of London, temp. Stephen"		FALSE	"r.,"	unidentified
1790	FALSE		Gilbert		de Clare	"earl of Hertford, temp. Stephen"		FALSE	gilbert	de clare
1791	FALSE		Abbot of Chertsey		unidentified	temp. Stephen		FALSE	abbot of chertsey	unidentified
1792	FALSE		Richard		of Fecamp	temp. Stephen		FALSE	richard	of fecamp
1793	FALSE		John		de Chesney	temp. Stephen		FALSE	john	de chesney
1794	FALSE		Daniel			abbot of Hulme		FALSE	daniel	
1795	FALSE		Robert		de Valderi	temp. Stephen		FALSE	robert	de valderi
1796	FALSE		Simon		de Cailly	temp. Stephen		FALSE	simon	de cailly
1797	FALSE		Egelinus		de Farnis	temp. Stephen		FALSE	egelinus	de farnis
1798	FALSE		Roger		de Montbegon	temp. Stephen		FALSE	roger	de montbegon
1799	FALSE		Adeliza		de Condet	temp. Stephen		FALSE	adeliza	de condet
1800	TRUE		"Chichester,"		burgesses of			FALSE	"chichester,"	burgesses of
1801	FALSE		Bishop of Chichester		unidentified	temp. Stephen		FALSE	bishop of chichester	unidentified
1802	FALSE		Robert		de Sigillo	Bishop of London		FALSE	robert	de sigillo
1803	FALSE		John			"count of Eu, temp. Stephen"		FALSE	john	
1804	TRUE		Cirencester		Abbey			FALSE	cirencester	abbey
1805	FALSE		Henry			abbot of Fecamp		FALSE	henry	
1806	FALSE		William			archdeacon of London		FALSE	william	
1807	FALSE		John			abbot of Sees		FALSE	john	
1808	FALSE		Adeliza		wife of Henry I	queen		FALSE	adeliza	wife of henry i
1809	FALSE		Abbot of Cirencester		unidentified	temp. Stephen		FALSE	abbot of cirencester	unidentified
1810	FALSE		Bishop of Salisbury		unidentified	temp. Stephen		FALSE	bishop of salisbury	unidentified
1813	FALSE		William		son of Warin	temp. Stephen		FALSE	william	son of warin
1814	FALSE		Nicholas			nephew of Henry of Blois		FALSE	nicholas	
1816	FALSE		Roger			"archdeacon of Fecamp, temp. Stephen"		FALSE	roger	
1819	FALSE		Walter		of Salisbury	temp. Stephen		FALSE	walter	of salisbury
1820	FALSE		William			"earl of Somerset, temp. Stephen"		FALSE	william	
1821	FALSE		John		of Pagham	Bishop of Worcester		FALSE	john	of pagham
1822	TRUE		Clairmarais		Abbey			FALSE	clairmarais	abbey
1823	FALSE		Bernard			Abbot of Clairvaux		FALSE	bernard	
1824	FALSE		Bishop of Therouanne		unidentified	temp. Stephen		FALSE	bishop of therouanne	unidentified
1825	FALSE		Waleran			"abbot of Ourscamp, temp. Stephen"		FALSE	waleran	
1826	FALSE		Henry			"abbot of Vaucelles, temp. Stephen"		FALSE	henry	
1827	FALSE		Thierry	Cottineau has two abbeys named La Chapelle …' but both founded 1145.	abbot 'de Capella'	Monastery unidentified.		FALSE	thierry	abbot 'de capella'
1828	FALSE		Miles			"archdeacon, unidentified, temp. Stephen"		FALSE	miles	
1829	FALSE		John			"abbot of St Mary's, ?????, temp. Stephen"		FALSE	john	
1830	FALSE		Peter			"abbot of St Wulmar, Boulogne, temp. Stephen"		FALSE	peter	
1831	FALSE		Gilbert		"de Drusencurth, Templar"	temp. Stephen		FALSE	gilbert	"de drusencurth, templar"
1832	FALSE		Osto		"de Saint-Omer, Templar"	temp. Stephen		FALSE	osto	"de saint-omer, templar"
1833	FALSE		Guy		de Meremferamus	"templar, temp. Stephen"		FALSE	guy	de meremferamus
1834	FALSE		Clarembald		"de Hechot, Templar"	temp. Stephen		FALSE	clarembald	"de hechot, templar"
1835	FALSE		Simon		de Gerardimolendina	"Templar, temp. Stephen"		FALSE	simon	de gerardimolendina
1836	FALSE		Drogo		"de Spereleke, Templar"	temp. Stephen		FALSE	drogo	"de spereleke, templar"
1837	FALSE		Thomas		de Marescho	"Templar, temp. Stephen"		FALSE	thomas	de marescho
1838	FALSE		William		Monachus	"templar, temp. Stephen"		FALSE	william	monachus
1839	FALSE		Gunfridus			"abbot of Clairmarais, temp. Stephen"		FALSE	gunfridus	
1840	FALSE		William		de Montreuil	"-sur-Mer, temp. Stephen"		FALSE	william	de montreuil
1841	FALSE		Arnulf			"advocate of 'Tarvania', temp. Stephen"		FALSE	arnulf	
1842	FALSE		Eustace		de Furnis	temp. Stephen		FALSE	eustace	de furnis
1843	FALSE		Peter			"clerk, temp. Stephen"		FALSE	peter	
1844	FALSE		Odo			"clerk, temp. Stephen"		FALSE	odo	
1845	FALSE		Eustace		witness for Clairmarais	temp. Stephen		FALSE	eustace	witness for clairmarais
1846	FALSE		Lambert			abbot of Boxley		FALSE	lambert	
1847	FALSE		William			"abbot of Clairmarais, temp. Stephen"		FALSE	william	
1848	FALSE		Baldric		witness for Clairmarais	temp. Stephen		FALSE	baldric	witness for clairmarais
1849	FALSE		Erembaldus		Stratin	mentioned temp. Stephen		FALSE	erembaldus	stratin
1850	FALSE		Baldric		de Sigillo	temp. Stephen		FALSE	baldric	de sigillo
1851	FALSE		Eustace		de Ypres	temp. Stephen		FALSE	eustace	de ypres
1852	FALSE		Gilbert		Maineran	temp. Stephen		FALSE	gilbert	maineran
1853	FALSE		William		Fladebec	temp. Stephen		FALSE	william	fladebec
1854	FALSE		Roger			"earl of Clare/Hertford, temp. Stephen"		FALSE	roger	
1855	FALSE		Ording			Abbot of Bury		FALSE	ording	
1856	FALSE		Baldwin		son of Geoffrey	mentioned temp. Stephen		FALSE	baldwin	son of geoffrey
1857	FALSE		Ricolda		de Clare	mentioned temp. Stephen		FALSE	ricolda	de clare
